age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
54,male,4820.0,2320.0,143,323,33,6
89,other,1030.0,1720.0,30,172,109,6
44,male,1030.0,2260.0,77,286,68,5
32,female,1035.0,1530.0,30,157,77,2
65,male,4810.0,2205.0,36,380,53,6
80,female,5620.0,1425.0,79,143,72,4
72,female,1035.0,2205.0,144,282,48,3
87,male,3515.0,2415.0,30,331,116,4
59,other,6210.0,2215.0,182,261,68,2
41,male,1035.0,2595.0,90,293,79,2
26,male,2515.0,2395.0,216,279,20,4
25,male,1035.0,2375.0,55,289,112,2
32,female,9710.0,2355.0,58,143,173,0
34,female,5035.0,1760.0,35,195,91,5
44,male,6220.0,2735.0,220,332,20,1
79,male,6210.0,1985.0,61,347,24,0
33,female,6220.0,1855.0,37,188,106,2
84,female,4810.0,1660.0,143,222,47,1
81,male,6515.0,1535.0,188,192,20,4
44,male,2015.0,1950.0,41,309,74,2
47,male,1035.0,2450.0,48,143,180,3
58,female,9730.0,1625.0,74,220,33,4
85,female,5615.0,1800.0,44,229,62,5
61,male,5035.0,2195.0,181,165,40,1
33,male,5645.0,1915.0,35,156,131,1
47,male,3025.0,2165.0,68,392,27,7
55,male,3040.0,1830.0,93,255,41,1
81,female,9710.0,1890.0,186,223,31,1
87,female,5635.0,1810.0,168,147,34,2
82,male,4810.0,2295.0,61,402,23,2
48,male,6210.0,2350.0,30,382,56,3
32,male,3540.0,2610.0,35,407,76,2
54,female,3515.0,1635.0,80,245,59,2
26,female,1825.0,1925.0,141,333,20,8
88,male,4825.0,2230.0,105,395,36,1
56,male,8920.0,2600.0,30,243,173,1
48,male,3515.0,2095.0,30,371,68,5
45,male,1815.0,2215.0,146,363,20,5
31,female,5620.0,2430.0,80,310,63,5
84,male,4815.0,1940.0,50,358,47,2
64,female,3515.0,1820.0,93,209,63,3
36,female,3530.0,2625.0,159,517,27,4
43,female,5620.0,2210.0,137,398,20,3
68,female,5020.0,2160.0,220,229,20,6
39,male,8910.0,2155.0,81,348,34,4
65,female,1815.0,1660.0,118,204,60,5
35,female,5615.0,2625.0,210,438,20,0
58,female,5015.0,2185.0,36,368,58,6
36,male,2515.0,2290.0,205,337,20,4
64,female,5025.0,1415.0,43,303,20,9
48,female,1035.0,1745.0,108,253,25,3
63,female,1825.0,1685.0,215,209,20,3
80,male,8920.0,2240.0,52,265,111,2
78,female,5020.0,1775.0,128,184,31,4
43,female,5025.0,1915.0,30,416,20,2
34,male,8920.0,2400.0,110,237,151,4
58,male,3025.0,2000.0,220,236,20,2
26,male,3035.0,2460.0,132,500,30,4
48,female,6220.0,2540.0,58,444,43,4
22,female,3510.0,2015.0,30,406,20,0
83,male,1030.0,1960.0,45,303,71,3
68,male,5025.0,1705.0,30,376,36,4
56,male,5045.0,2780.0,201,391,20,3
62,male,4815.0,2470.0,220,388,20,4
43,male,3025.0,2595.0,90,420,31,3
32,male,6515.0,2210.0,60,371,58,3
68,male,2515.0,2405.0,147,375,26,10
47,male,8920.0,2210.0,30,399,45,2
41,female,6515.0,1820.0,220,177,39,4
83,male,3510.0,2220.0,51,329,82,3
28,female,6220.0,2310.0,83,184,121,1
42,male,5615.0,2270.0,154,362,20,1
67,female,9730.0,2185.0,114,358,24,7
80,female,3515.0,1840.0,56,223,67,6
84,female,8910.0,1680.0,59,228,69,6
58,female,3040.0,1595.0,220,156,20,0
39,female,3515.0,1630.0,73,237,52,4
85,female,5045.0,2370.0,184,253,91,4
71,female,2515.0,1935.0,110,326,20,8
88,female,5020.0,2035.0,30,392,20,6
25,female,6515.0,1945.0,58,359,20,2
79,male,9710.0,2240.0,220,159,55,3
85,female,5045.0,1505.0,145,179,32,6
75,female,8925.0,2590.0,163,365,72,5
51,male,5615.0,2400.0,67,202,138,2
62,male,5630.0,2160.0,148,215,79,1
83,male,1025.0,2405.0,102,397,50,7
73,male,9710.0,1760.0,96,214,70,3
62,male,3025.0,1815.0,70,366,26,4
18,male,8910.0,2375.0,106,437,25,2
75,female,4815.0,1950.0,30,434,20,4
24,male,8920.0,2190.0,67,379,53,0
51,male,2545.0,2670.0,219,277,38,2
85,female,3515.0,1400.0,79,237,31,3
45,female,3550.0,2050.0,220,198,37,3
31,female,8910.0,2040.0,95,306,72,5
73,female,3035.0,1970.0,30,414,23,2
48,male,6535.0,2020.0,68,349,53,5
49,female,5025.0,1365.0,57,303,20,4
89,male,1030.0,2000.0,181,150,20,4
45,female,3025.0,1630.0,65,299,33,1
19,female,5025.0,2210.0,97,438,20,4
68,male,1815.0,2095.0,116,315,20,4
37,female,6210.0,2620.0,159,334,66,4
74,male,2545.0,2415.0,104,163,140,3
39,male,2015.0,1920.0,53,309,54,8
59,female,1045.0,1785.0,137,218,28,1
36,male,9730.0,2235.0,40,331,78,0
46,female,5645.0,1915.0,43,261,78,0
18,female,3025.0,1700.0,51,244,69,6
56,female,5620.0,2530.0,84,390,20,1
72,female,4815.0,2240.0,129,408,34,4
41,male,9710.0,2260.0,100,303,64,3
34,female,5630.0,1865.0,54,317,22,8
71,female,9735.0,1970.0,103,273,51,1
74,male,5620.0,2480.0,220,270,20,7
68,male,5620.0,1985.0,32,268,90,6
74,female,3530.0,1930.0,30,318,59,7
89,male,1825.0,2215.0,220,279,42,2
29,male,1030.0,1935.0,30,383,61,2
63,female,5635.0,1990.0,85,342,29,2
21,male,5635.0,1860.0,109,275,46,2
72,male,5620.0,1735.0,65,237,66,4
22,male,4815.0,2365.0,82,361,20,2
70,female,1825.0,1645.0,74,171,69,4
56,other,3510.0,2350.0,68,379,39,1
39,male,1825.0,2075.0,163,334,20,3
46,male,4820.0,2000.0,125,275,51,0
29,male,1825.0,2050.0,76,216,71,0
54,male,3035.0,2455.0,213,379,23,1
41,male,1035.0,2400.0,220,213,37,3
61,male,5035.0,2555.0,68,345,106,2
73,female,6215.0,1865.0,35,283,50,4
79,male,5025.0,2330.0,100,369,23,3
57,female,3540.0,1765.0,168,236,20,2
35,male,5630.0,2370.0,220,145,62,2
28,female,5610.0,2245.0,161,282,73,3
20,male,5620.0,1905.0,152,215,34,5
38,female,3515.0,2095.0,220,222,20,2
21,female,1825.0,1840.0,196,193,27,2
81,female,2015.0,1735.0,184,226,20,4
81,male,6535.0,1690.0,189,131,53,9
57,female,9730.0,1880.0,113,257,49,2
81,male,1035.0,2415.0,35,380,58,5
56,female,1815.0,1620.0,122,266,32,5
64,male,6515.0,1640.0,48,315,42,7
29,male,6535.0,2010.0,44,345,76,3
50,female,4820.0,1765.0,65,196,70,2
73,male,5045.0,2075.0,118,283,45,7
18,female,8920.0,2395.0,79,304,78,4
36,male,1035.0,1935.0,37,308,51,4
39,male,5035.0,2430.0,32,264,129,3
55,male,9720.0,2175.0,90,205,123,2
53,male,9730.0,2065.0,118,333,22,7
55,male,3515.0,2165.0,181,337,20,3
53,male,1825.0,1625.0,69,150,69,2
63,female,8920.0,2420.0,58,80,172,3
60,female,4815.0,2225.0,213,264,61,5
85,female,5045.0,2250.0,63,372,45,5
71,female,5020.0,2060.0,189,278,20,6
84,female,4825.0,2070.0,220,159,20,4
60,female,1815.0,1660.0,116,266,48,8
44,female,1815.0,2005.0,41,412,47,3
86,female,3025.0,1605.0,38,296,36,7
36,female,3540.0,1770.0,105,230,36,3
21,female,3515.0,2055.0,55,242,114,6
84,male,3025.0,1890.0,60,214,98,9
48,female,6220.0,2115.0,107,282,72,5
71,other,1035.0,1820.0,30,372,20,7
86,female,1035.0,2195.0,171,282,31,3
64,male,1825.0,1950.0,30,401,21,5
79,female,6215.0,1755.0,168,209,20,1
64,female,1030.0,1535.0,149,97,59,4
59,female,3515.0,2180.0,51,341,58,1
43,male,5620.0,2485.0,192,451,22,2
75,female,4815.0,2070.0,30,420,38,6
61,female,4815.0,1955.0,62,355,20,4
85,female,6215.0,1755.0,131,231,37,1
75,female,8925.0,2275.0,220,253,25,2
70,female,4820.0,1715.0,50,217,83,2
85,female,2515.0,1865.0,40,410,20,4
54,male,5045.0,2620.0,199,400,29,3
24,female,2515.0,2230.0,142,427,20,2
31,female,9710.0,2705.0,78,454,81,3
65,female,9735.0,1750.0,149,127,45,3
28,male,2515.0,2345.0,109,262,95,1
26,male,9710.0,2200.0,160,238,78,1
86,male,1035.0,2225.0,78,282,91,4
89,male,9735.0,2355.0,177,257,34,3
31,female,9710.0,2285.0,30,386,53,2
29,female,5645.0,1945.0,210,228,53,1
61,female,1825.0,1785.0,118,332,20,3
26,female,1030.0,2025.0,88,216,128,3
33,male,9730.0,2225.0,160,344,20,1
34,male,4815.0,2385.0,199,212,61,1
38,female,9720.0,2225.0,35,357,61,6
41,male,1815.0,2160.0,31,476,23,7
32,male,6215.0,2130.0,175,355,20,2
61,male,5015.0,2220.0,42,449,20,4
74,female,8910.0,1970.0,34,253,99,5
20,other,5620.0,2100.0,55,342,49,2
25,male,3035.0,2525.0,213,323,20,3
68,female,8910.0,2050.0,192,305,20,2
26,female,4815.0,2455.0,220,348,20,2
46,female,3510.0,1755.0,30,236,56,4
18,female,2545.0,2085.0,89,265,78,2
50,female,6220.0,2540.0,169,447,34,7
82,female,5645.0,1290.0,30,154,80,1
89,male,5020.0,2315.0,183,389,20,2
73,male,5620.0,2395.0,220,356,23,5
61,female,5630.0,1645.0,178,144,81,2
63,male,5620.0,2110.0,65,247,113,7
32,male,8910.0,2075.0,164,334,26,2
49,male,6220.0,2575.0,45,496,28,3
40,male,4825.0,2060.0,186,265,35,1
60,female,5630.0,1825.0,30,342,41,3
42,male,6225.0,2120.0,132,313,20,2
22,male,6515.0,2470.0,103,484,20,2
46,female,3515.0,2050.0,104,301,20,4
32,female,5620.0,2645.0,220,371,38,4
29,male,1825.0,2120.0,95,408,20,6
86,male,1035.0,2380.0,172,281,49,3
34,male,4820.0,1785.0,144,224,20,1
36,other,4825.0,2325.0,195,342,26,1
74,female,5015.0,1990.0,155,257,47,10
39,male,3515.0,1850.0,162,276,28,1
87,male,5015.0,1695.0,44,296,25,3
45,female,6210.0,2065.0,45,297,84,4
49,female,5630.0,2085.0,104,301,49,3
85,female,5045.0,2370.0,184,360,20,4
82,male,4810.0,2070.0,137,172,60,2
46,male,2015.0,1885.0,184,232,23,1
20,male,5620.0,2210.0,61,408,23,3
67,male,3535.0,2295.0,35,382,93,3
66,female,6225.0,1810.0,139,144,52,3
67,male,9735.0,2515.0,105,309,93,2
56,male,3535.0,2305.0,197,235,63,2
87,female,6210.0,1990.0,130,210,61,6
18,male,4815.0,2600.0,220,212,63,4
57,male,5610.0,2415.0,53,263,167,4
39,male,4825.0,2355.0,48,327,63,3
38,female,5045.0,2230.0,220,253,32,7
36,female,5035.0,2525.0,105,454,56,3
23,female,4810.0,2225.0,148,282,35,1
88,female,1030.0,1715.0,77,246,70,6
77,female,9720.0,1550.0,51,178,53,1
86,female,3025.0,1350.0,30,208,32,1
71,male,4810.0,2120.0,107,412,20,5
35,female,1825.0,1630.0,75,196,20,7
86,female,3510.0,1800.0,62,224,36,1
82,male,9710.0,2065.0,201,273,31,6
31,male,6215.0,1845.0,175,280,36,2
26,male,6210.0,2840.0,46,416,76,8
69,male,5630.0,1800.0,30,330,44,7
42,male,3040.0,2000.0,122,253,82,1
18,female,1030.0,1665.0,88,225,36,4
42,female,9735.0,1920.0,91,123,127,3
73,female,6215.0,1680.0,68,264,85,2
25,male,8910.0,2235.0,120,289,49,1
30,male,6210.0,3045.0,50,435,76,3
40,male,5610.0,1980.0,157,185,84,1
39,male,3025.0,2495.0,80,410,54,3
73,female,3025.0,1975.0,61,260,86,3
58,female,6535.0,1225.0,75,266,20,7
24,female,5620.0,2310.0,186,245,103,4
52,female,2545.0,2120.0,105,195,81,4
20,male,5620.0,1905.0,137,215,28,2
68,female,5620.0,1610.0,61,228,28,3
28,female,4825.0,2520.0,85,330,98,2
74,female,5630.0,1680.0,69,310,20,2
72,female,6215.0,1865.0,220,246,20,5
83,female,5630.0,1880.0,58,245,100,7
79,male,5035.0,2355.0,220,304,39,5
44,female,4815.0,1710.0,129,237,28,3
54,female,1825.0,2385.0,164,282,75,6
44,female,1815.0,2105.0,87,160,137,2
38,female,4815.0,2180.0,30,452,20,5
51,male,5615.0,1940.0,127,295,22,9
25,female,1030.0,2110.0,174,346,20,2
21,male,3515.0,2515.0,99,442,34,5
37,female,1030.0,1785.0,33,376,76,2
42,female,3040.0,1810.0,129,199,51,5
51,male,1025.0,2000.0,92,422,21,4
32,female,3035.0,2565.0,220,299,20,2
42,male,5615.0,2215.0,67,430,20,7
22,female,3515.0,2435.0,139,539,24,1
24,female,5635.0,1965.0,30,423,20,1
30,male,6210.0,2155.0,96,223,106,2
39,female,3510.0,2210.0,125,182,99,3
55,male,5635.0,2190.0,220,247,36,7
19,male,9720.0,2405.0,148,141,162,0
62,female,6215.0,2005.0,39,345,20,4
31,male,5610.0,2910.0,165,474,20,5
53,female,3025.0,1525.0,148,242,25,6
85,male,2545.0,2415.0,172,200,92,5
23,female,9735.0,2400.0,124,182,142,0
25,male,1035.0,2110.0,135,312,33,5
88,male,4825.0,2230.0,88,398,20,0
85,female,3515.0,1555.0,103,262,20,5
38,female,9735.0,2450.0,88,143,152,3
53,male,8920.0,2080.0,32,296,58,4
69,female,5620.0,2030.0,155,335,23,1
28,male,9730.0,2435.0,62,412,29,1
38,female,9735.0,2310.0,115,198,145,0
74,male,5045.0,2000.0,114,348,40,7
87,female,1030.0,1605.0,153,161,76,6
64,female,4815.0,2055.0,84,269,77,1
19,female,5635.0,1955.0,30,253,89,0
56,female,5615.0,2165.0,96,285,60,0
24,male,5620.0,1975.0,82,304,36,5
85,female,5045.0,1870.0,89,302,30,7
25,male,3025.0,2430.0,97,365,63,0
65,male,6210.0,2480.0,69,437,91,3
43,male,1025.0,2320.0,138,397,22,4
82,male,8925.0,2755.0,199,375,58,6
27,male,9710.0,2330.0,75,168,162,1
25,male,5020.0,2110.0,30,371,54,2
19,female,5015.0,2585.0,155,439,20,5
39,male,8910.0,2180.0,69,284,89,2
31,female,9710.0,2120.0,73,225,104,3
87,male,5610.0,2125.0,30,443,28,5
85,female,4815.0,1445.0,30,376,56,3
25,male,3025.0,2470.0,48,230,176,0
81,female,9730.0,2170.0,60,327,84,3
38,female,3515.0,1870.0,141,159,80,1
25,male,5620.0,2555.0,154,398,20,5
81,female,4810.0,1875.0,58,282,57,10
38,male,5035.0,2420.0,47,322,86,1
36,male,3025.0,2375.0,71,460,20,4
83,female,9735.0,1865.0,57,259,78,1
71,male,6535.0,1720.0,125,204,23,1
20,male,1825.0,2060.0,30,413,32,2
71,female,1035.0,2025.0,101,255,69,9
42,male,5010.0,2675.0,60,430,40,4
29,male,6215.0,2050.0,96,359,35,2
52,other,4820.0,1995.0,87,117,116,5
39,male,5020.0,2925.0,208,363,27,3
24,male,3510.0,2295.0,81,277,72,0
83,female,9730.0,1810.0,220,151,65,4
87,female,3025.0,2035.0,220,214,71,9
29,male,4815.0,2230.0,139,322,60,2
38,male,3515.0,2465.0,144,382,25,3
49,female,6535.0,1640.0,53,302,34,6
30,male,8910.0,1925.0,196,192,27,5
47,male,3025.0,1965.0,174,255,23,2
43,female,3515.0,2180.0,36,386,20,1
71,male,3515.0,1735.0,118,267,40,2
56,female,6220.0,2310.0,169,324,29,6
50,male,4810.0,2790.0,220,282,51,1
81,female,9710.0,1720.0,52,96,114,3
29,female,1035.0,2330.0,139,183,115,2
53,male,5635.0,2200.0,30,476,20,2
23,male,8920.0,2300.0,75,225,151,0
86,male,5620.0,2030.0,41,252,67,3
52,male,9735.0,2315.0,136,282,67,5
57,male,5035.0,2425.0,68,352,89,5
50,female,1815.0,1985.0,146,162,55,5
59,female,1825.0,2000.0,157,274,20,7
75,male,3025.0,2460.0,220,274,20,4
49,female,4810.0,2670.0,48,568,20,4
57,female,5035.0,1925.0,49,261,85,2
34,female,3025.0,1635.0,99,274,20,3
54,male,6215.0,1625.0,30,351,25,2
47,male,3035.0,2350.0,220,342,20,0
19,male,8910.0,2645.0,181,353,20,5
83,male,5610.0,2340.0,183,364,24,4
56,male,3035.0,2230.0,90,282,90,4
19,male,5035.0,2645.0,80,454,37,1
69,female,8925.0,2315.0,220,253,21,2
84,female,8910.0,1620.0,30,180,82,6
82,male,8925.0,2270.0,210,310,20,3
72,male,3535.0,2045.0,135,201,90,2
74,female,5615.0,1680.0,215,230,27,4
29,female,5015.0,2405.0,215,424,20,2
72,female,6515.0,1510.0,132,216,21,2
67,male,9720.0,2355.0,35,422,20,3
68,female,1035.0,2030.0,220,159,49,1
50,female,6515.0,2070.0,30,412,20,7
79,female,6535.0,1350.0,70,231,38,6
76,male,1025.0,2270.0,210,270,35,3
43,female,3510.0,1805.0,75,219,36,1
80,female,5620.0,1930.0,49,253,95,2
26,female,3025.0,2220.0,44,435,20,4
20,female,1825.0,2265.0,136,233,94,4
70,male,1825.0,2085.0,63,308,74,5
85,female,5045.0,1870.0,47,341,21,7
70,female,1035.0,1515.0,57,229,49,6
33,female,9720.0,1770.0,131,199,20,0
41,male,5035.0,2595.0,30,372,119,5
81,male,5645.0,2125.0,220,237,20,2
57,male,9710.0,2390.0,98,143,144,3
56,male,3535.0,2410.0,220,232,41,7
51,male,5620.0,2160.0,122,223,91,2
21,male,1030.0,1905.0,89,190,105,3
49,male,5630.0,2590.0,220,139,34,0
76,female,9710.0,1915.0,54,187,116,1
43,male,5020.0,2290.0,188,333,39,8
84,male,5025.0,1870.0,47,392,20,1
78,female,9710.0,1950.0,48,302,57,6
50,female,6220.0,2310.0,58,352,82,6
58,male,1815.0,2265.0,100,223,94,4
61,female,4815.0,1955.0,30,434,38,3
65,female,3025.0,1890.0,30,428,24,2
37,female,5010.0,1630.0,98,256,72,1
64,female,2545.0,1885.0,111,257,72,3
32,female,1825.0,1760.0,118,284,32,3
42,female,4825.0,2260.0,30,480,43,1
83,male,5610.0,2045.0,143,159,68,6
33,female,8910.0,2055.0,117,271,59,4
48,female,9730.0,2300.0,115,318,44,6
72,female,8920.0,1850.0,78,176,146,3
59,female,3025.0,2055.0,134,244,41,2
79,male,5615.0,2270.0,92,334,58,3
88,female,3510.0,1800.0,50,161,109,5
86,male,3535.0,2070.0,131,180,92,4
53,female,8920.0,1955.0,30,129,125,1
18,male,1815.0,2630.0,38,412,66,4
88,female,9720.0,1650.0,30,310,38,4
74,male,1035.0,2095.0,200,228,41,4
76,female,5620.0,2010.0,81,264,75,3
56,male,9730.0,2055.0,30,333,93,4
19,male,4815.0,2685.0,220,391,20,4
39,male,8910.0,1920.0,110,271,64,4
87,female,3025.0,1970.0,30,283,62,5
39,male,1825.0,1995.0,195,192,59,4
72,female,3535.0,1675.0,109,219,38,6
72,male,3535.0,2070.0,58,333,69,0
41,female,9710.0,2400.0,160,216,95,2
77,female,3515.0,2310.0,220,263,43,5
42,female,5015.0,2230.0,98,426,20,6
84,female,5630.0,2170.0,88,361,53,3
54,male,6225.0,2190.0,90,368,43,7
75,female,3040.0,1685.0,44,343,20,4
51,male,1030.0,1860.0,72,298,23,2
65,female,1035.0,1925.0,111,180,76,5
36,female,3530.0,2625.0,219,428,20,1
50,male,5035.0,2150.0,108,352,44,1
39,male,1825.0,1915.0,146,293,20,8
30,male,8910.0,1925.0,196,192,20,5
85,male,5645.0,2110.0,88,374,29,10
64,female,6210.0,2010.0,70,315,97,9
26,female,5645.0,2270.0,61,477,38,5
39,male,5045.0,2670.0,220,406,20,4
80,male,1035.0,2245.0,121,323,59,4
58,female,5630.0,2300.0,64,464,93,1
65,female,5635.0,1840.0,96,321,23,5
77,other,3035.0,2470.0,30,491,45,5
52,female,3025.0,2000.0,97,260,45,1
34,female,3510.0,2285.0,58,236,92,2
43,male,5630.0,2150.0,62,263,116,3
53,female,5620.0,1855.0,137,223,64,2
88,male,3515.0,2245.0,97,460,20,8
27,female,9710.0,1770.0,83,178,93,3
74,female,2545.0,2600.0,52,243,162,1
81,male,1030.0,1910.0,47,155,149,0
75,female,3515.0,1880.0,30,430,20,4
