age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
75,female,4815.0,2115.0,30,453,35,6
63,female,5035.0,1790.0,77,133,98,2
68,female,5020.0,2060.0,178,276,20,2
50,male,1825.0,2325.0,220,311,20,5
39,male,5020.0,2750.0,86,415,63,2
53,female,5610.0,1635.0,220,80,69,4
64,male,1825.0,1950.0,34,221,107,2
57,female,4820.0,1540.0,76,100,85,0
83,male,3510.0,2400.0,172,301,86,4
48,male,4815.0,2270.0,220,161,77,3
73,male,5645.0,2015.0,139,220,44,5
79,female,6215.0,1595.0,89,305,23,3
47,male,3515.0,2160.0,55,331,82,2
33,female,5630.0,1865.0,54,220,98,3
44,male,3540.0,2635.0,167,358,49,4
47,female,2545.0,2340.0,116,143,142,5
39,male,1825.0,2310.0,46,507,20,5
50,male,5035.0,2210.0,56,172,161,2
19,male,5045.0,2115.0,124,288,22,7
24,other,9710.0,2170.0,220,287,47,3
68,male,4810.0,2125.0,31,474,20,2
85,female,2015.0,1425.0,78,122,123,5
71,other,3515.0,1830.0,97,303,20,3
79,female,1035.0,1575.0,98,163,62,8
53,female,5630.0,2135.0,129,421,20,3
24,male,5620.0,1975.0,97,135,92,3
84,female,3535.0,1990.0,50,356,44,2
37,male,2515.0,2240.0,114,427,20,2
29,female,1025.0,2015.0,72,422,21,2
76,male,4810.0,2150.0,31,380,59,7
58,male,3515.0,2625.0,213,379,20,2
63,male,1035.0,2415.0,159,319,75,6
42,male,3040.0,1855.0,129,306,33,2
70,male,3530.0,2630.0,59,600,20,9
44,female,4815.0,1630.0,74,262,29,1
27,male,9710.0,2535.0,38,263,132,1
51,male,3530.0,1885.0,109,325,32,7
53,female,8925.0,2065.0,71,255,97,8
64,female,3025.0,1785.0,30,427,20,6
80,male,4815.0,1940.0,88,280,45,4
57,male,1035.0,2530.0,123,393,85,3
66,male,3515.0,2570.0,98,330,92,2
40,male,4825.0,2575.0,220,255,82,2
65,male,1035.0,2330.0,143,336,48,4
63,male,1025.0,2105.0,114,342,20,6
47,male,5610.0,2320.0,172,349,29,5
87,female,1030.0,2295.0,202,116,120,2
50,male,3040.0,2150.0,177,277,20,6
48,male,6210.0,2510.0,63,410,90,4
26,female,3510.0,1255.0,56,236,43,2
80,male,4810.0,2060.0,147,179,84,2
38,female,5045.0,2220.0,208,268,61,7
35,female,1815.0,2445.0,153,364,31,2
71,female,2515.0,2045.0,192,222,35,2
78,female,1030.0,2300.0,65,251,111,4
56,male,3040.0,1830.0,85,281,33,0
84,male,5015.0,2220.0,42,468,20,3
54,female,6210.0,1795.0,52,347,48,6
35,female,1025.0,1865.0,106,392,20,6
52,other,5615.0,2165.0,120,381,34,7
87,female,4825.0,1530.0,30,266,63,7
49,female,3535.0,1935.0,105,306,42,1
19,female,5025.0,1900.0,30,402,20,3
62,other,9710.0,1745.0,166,215,20,7
60,female,1035.0,2100.0,88,393,40,2
19,male,1815.0,2625.0,89,365,37,2
24,male,6225.0,2180.0,87,406,34,1
33,female,5045.0,2555.0,139,364,75,2
32,female,5010.0,2415.0,30,309,102,4
42,male,6210.0,2350.0,107,395,44,2
30,male,3550.0,2300.0,115,411,20,4
41,female,5035.0,2210.0,56,172,141,2
26,female,1035.0,2030.0,114,306,64,4
58,male,1035.0,2245.0,85,239,104,2
60,female,3515.0,1945.0,41,179,122,5
52,other,4820.0,2035.0,88,104,110,5
71,female,2545.0,2790.0,220,139,119,1
32,female,5620.0,2430.0,30,550,20,8
42,male,5645.0,2790.0,175,439,23,3
26,male,6210.0,2520.0,149,442,45,2
53,male,4815.0,2480.0,30,98,176,1
31,male,4825.0,2355.0,124,268,103,3
36,male,1035.0,2035.0,39,309,52,3
29,male,6535.0,2115.0,220,161,44,7
87,male,6210.0,2160.0,162,324,53,4
74,female,2515.0,1505.0,69,256,20,8
27,male,1045.0,2560.0,212,353,34,2
75,female,4815.0,2135.0,39,332,77,2
79,female,6210.0,1630.0,30,180,95,5
62,male,5630.0,2270.0,109,324,101,1
44,male,1030.0,2200.0,30,378,71,1
19,male,2015.0,2495.0,113,309,98,2
80,other,8910.0,1550.0,75,203,59,1
30,female,3035.0,2565.0,207,257,113,2
27,male,5615.0,2265.0,206,283,52,2
59,male,5645.0,2000.0,128,213,61,1
29,male,1825.0,2050.0,85,410,20,3
57,male,9710.0,2065.0,30,165,116,2
69,male,8910.0,2135.0,105,310,63,2
21,male,3040.0,2320.0,220,118,62,3
23,male,1815.0,1925.0,108,298,28,3
87,female,6210.0,1625.0,31,335,41,7
53,female,5620.0,1440.0,76,246,20,2
68,female,3515.0,1795.0,182,102,20,3
40,male,3025.0,2415.0,69,236,142,1
61,female,5015.0,1840.0,38,414,23,4
68,female,3530.0,2070.0,74,345,39,3
79,male,4815.0,2385.0,118,207,127,9
32,male,1035.0,2390.0,60,388,48,3
56,male,1045.0,2305.0,120,232,106,6
51,male,3025.0,2305.0,142,431,20,1
63,female,5615.0,1645.0,214,192,20,4
22,female,4825.0,2440.0,30,491,20,1
37,female,5020.0,2195.0,119,330,39,1
60,male,9730.0,1905.0,94,260,91,4
72,male,1035.0,2405.0,55,289,129,4
18,male,2515.0,2445.0,100,451,75,8
38,female,3510.0,2230.0,186,266,32,3
27,female,1035.0,2330.0,84,250,116,3
24,male,6215.0,2540.0,220,305,20,5
72,male,5610.0,2630.0,220,406,29,3
46,female,1045.0,2010.0,30,369,22,1
84,female,5635.0,2025.0,124,296,46,5
24,female,8920.0,2150.0,57,261,112,3
42,male,5615.0,2400.0,41,480,78,3
70,female,1825.0,1350.0,82,297,20,4
53,male,8920.0,2080.0,30,152,151,1
44,female,3035.0,2485.0,81,435,87,3
19,female,3040.0,1955.0,82,325,31,2
50,female,3540.0,1930.0,143,247,29,5
38,female,3025.0,2220.0,151,362,20,3
57,female,3035.0,1910.0,30,343,27,5
35,female,5025.0,1655.0,30,257,67,1
39,male,4825.0,2355.0,139,411,27,2
31,female,4815.0,2300.0,220,253,37,4
74,male,1045.0,2175.0,113,412,20,4
87,male,3515.0,1525.0,149,231,20,2
46,male,5645.0,2080.0,30,445,23,3
62,female,1030.0,1825.0,207,195,44,1
35,male,8925.0,2485.0,44,459,25,3
43,male,3510.0,2290.0,30,305,81,1
75,female,9730.0,2105.0,45,424,20,3
27,male,5015.0,2510.0,191,410,20,3
74,female,1825.0,1935.0,131,298,21,4
69,male,4810.0,2065.0,147,162,84,1
44,female,5610.0,2400.0,110,218,143,5
71,female,9710.0,2390.0,43,343,53,2
44,female,3025.0,1915.0,70,187,86,2
47,female,3530.0,2180.0,66,418,33,4
24,male,4815.0,2315.0,30,369,53,1
57,male,5015.0,2385.0,220,302,20,8
59,male,5630.0,2295.0,149,324,42,2
85,female,2015.0,1540.0,30,184,39,4
75,female,5635.0,1880.0,70,264,95,7
63,female,5035.0,1790.0,173,236,20,4
42,female,5035.0,1645.0,35,270,52,4
88,male,1825.0,2215.0,220,216,29,5
53,female,1815.0,1945.0,220,200,20,1
55,male,2545.0,2255.0,126,273,64,2
27,female,9710.0,2795.0,103,486,67,2
67,female,5620.0,2035.0,155,359,20,4
70,female,1035.0,2070.0,147,221,57,6
25,male,3025.0,2665.0,30,296,127,1
42,female,3535.0,1710.0,59,134,63,7
31,female,3550.0,2085.0,193,234,23,3
69,male,6220.0,2795.0,115,420,39,5
40,female,1825.0,1685.0,103,367,20,7
29,female,8920.0,2350.0,67,379,53,4
76,male,4820.0,2270.0,143,281,57,2
79,other,5010.0,2030.0,187,228,58,2
24,female,1035.0,2110.0,152,323,44,5
45,female,3025.0,1935.0,99,182,68,2
55,male,5045.0,2345.0,196,263,88,4
54,male,9730.0,1965.0,87,260,90,4
55,male,5630.0,2160.0,148,324,20,1
77,female,4810.0,1815.0,30,367,41,3
55,male,9730.0,2795.0,220,216,20,3
54,female,3550.0,2385.0,71,359,41,4
27,female,6535.0,1715.0,83,264,48,2
56,female,1815.0,2285.0,63,366,60,2
88,female,1030.0,2135.0,124,278,48,1
27,female,1035.0,2435.0,71,269,149,4
18,other,3535.0,2190.0,59,303,92,4
89,other,3035.0,1905.0,58,257,89,6
87,male,9730.0,1890.0,163,210,34,5
81,male,6515.0,1935.0,87,363,39,4
67,male,3035.0,2450.0,30,572,45,3
49,male,9735.0,2315.0,197,124,123,2
55,male,3025.0,1905.0,150,236,23,4
25,female,2015.0,2215.0,113,406,20,7
59,female,6210.0,2180.0,220,213,36,7
32,female,1035.0,2410.0,71,344,79,3
43,male,3025.0,2375.0,120,414,28,3
79,male,3540.0,2320.0,121,418,25,2
53,male,9730.0,2180.0,30,456,20,3
57,male,4815.0,2380.0,30,323,81,1
88,male,4825.0,2230.0,36,332,100,7
65,female,5635.0,1925.0,119,263,66,5
53,male,8910.0,1835.0,159,292,21,0
54,male,8920.0,2555.0,154,454,67,2
25,male,2515.0,2225.0,206,309,20,6
41,male,6515.0,2210.0,184,389,20,1
19,male,8910.0,2235.0,98,414,25,2
76,female,6210.0,2215.0,105,342,39,4
36,male,5635.0,2155.0,220,80,45,4
76,other,1025.0,1660.0,37,336,25,2
43,male,1025.0,1885.0,40,401,20,0
75,female,8925.0,2670.0,137,365,64,4
89,other,6215.0,1895.0,78,282,28,2
64,female,3530.0,2050.0,86,312,49,4
42,female,1045.0,1925.0,97,215,85,5
72,female,4820.0,1290.0,30,270,43,5
30,female,3540.0,1905.0,175,235,37,2
28,female,3535.0,2120.0,30,428,45,8
32,female,9720.0,2140.0,67,241,103,2
87,male,9730.0,2245.0,57,462,29,2
52,male,6220.0,2375.0,132,379,20,5
81,female,5020.0,2060.0,177,288,20,0
69,female,6215.0,1410.0,43,195,46,4
67,male,3025.0,1735.0,129,242,31,3
72,female,9720.0,1960.0,98,191,59,1
88,male,1030.0,1720.0,80,206,52,5
26,female,5620.0,2465.0,61,390,76,2
22,female,6515.0,1700.0,220,181,20,4
28,female,3515.0,2435.0,123,459,20,0
81,male,5645.0,2405.0,220,263,69,6
40,male,8910.0,2155.0,73,347,26,2
18,male,9735.0,2620.0,53,214,176,2
88,female,1030.0,1985.0,136,176,53,1
86,male,9735.0,2205.0,30,440,44,1
47,male,2015.0,2270.0,115,318,52,2
32,female,2015.0,2110.0,152,408,20,4
44,female,1825.0,2350.0,50,421,60,3
87,female,4825.0,1805.0,159,185,36,5
72,female,5630.0,2150.0,149,309,27,4
79,female,4820.0,2115.0,34,453,44,1
36,female,1825.0,1820.0,209,183,28,1
36,male,4815.0,2495.0,154,416,20,2
74,male,2545.0,2630.0,142,405,81,2
70,female,5015.0,1750.0,134,241,23,8
23,male,9710.0,2285.0,220,169,40,0
49,male,6515.0,2255.0,57,395,56,1
87,male,9730.0,2345.0,72,236,116,1
49,male,6515.0,2250.0,141,437,20,1
77,female,9720.0,1580.0,147,127,55,3
86,male,5635.0,2015.0,47,263,99,4
38,male,8925.0,2485.0,220,290,28,2
26,female,1035.0,1910.0,37,286,70,1
71,female,3515.0,2235.0,96,332,71,4
60,male,1045.0,1890.0,152,280,20,1
33,female,1045.0,2110.0,152,223,29,3
26,male,9720.0,2005.0,87,264,40,5
62,female,6210.0,2180.0,105,442,24,3
68,female,5620.0,1715.0,30,209,66,0
72,female,9710.0,2205.0,119,335,43,7
63,male,2545.0,2090.0,137,344,35,4
41,male,9730.0,2685.0,125,342,90,4
60,female,6535.0,1810.0,220,136,65,2
71,female,4815.0,1785.0,149,209,20,4
70,male,1815.0,2430.0,220,196,20,8
62,female,2545.0,2515.0,162,249,84,2
45,male,6535.0,1820.0,45,310,30,1
50,female,1815.0,1960.0,173,271,20,0
34,male,5025.0,1940.0,76,359,39,6
43,male,9735.0,2235.0,144,254,57,1
34,male,5015.0,2515.0,186,424,20,4
48,female,5610.0,1645.0,220,121,69,1
59,male,3515.0,1830.0,66,207,69,5
73,male,3530.0,2645.0,30,600,20,5
49,female,3515.0,2045.0,55,383,43,2
55,male,2515.0,2235.0,220,310,20,4
79,female,3510.0,1885.0,220,202,20,2
64,male,6210.0,2255.0,33,333,87,8
46,male,6210.0,2570.0,107,421,40,3
41,male,6215.0,2285.0,44,203,140,0
44,female,9730.0,2485.0,33,585,20,2
75,female,9720.0,2380.0,30,462,45,1
63,male,2545.0,2335.0,141,113,132,2
74,female,2515.0,1910.0,109,306,20,3
70,male,4825.0,2320.0,76,371,56,4
62,male,1035.0,2095.0,117,393,34,4
42,male,5645.0,2150.0,30,393,38,4
52,female,3530.0,2105.0,94,115,93,3
33,male,9730.0,2535.0,220,290,60,7
72,male,5620.0,2115.0,30,465,23,5
33,female,9720.0,1770.0,117,262,68,2
74,male,2545.0,2645.0,139,273,95,0
64,male,5620.0,2615.0,120,470,20,6
50,male,3515.0,2180.0,181,303,20,3
33,female,6225.0,2340.0,70,488,20,0
18,male,2515.0,2630.0,220,406,20,3
36,female,9730.0,2260.0,210,309,20,1
70,female,1025.0,2100.0,30,310,84,5
74,female,5645.0,2070.0,100,397,20,4
29,female,3540.0,1965.0,155,255,46,2
42,male,6225.0,1840.0,30,278,36,1
24,female,5010.0,2040.0,56,199,111,5
46,male,2015.0,2210.0,107,354,23,2
80,female,8920.0,2170.0,51,291,98,3
87,male,5630.0,2615.0,39,177,136,2
42,male,8910.0,2310.0,62,259,91,2
56,male,8920.0,2415.0,154,226,115,3
54,female,6210.0,2210.0,61,264,107,4
55,male,3535.0,2160.0,61,311,82,1
62,female,3530.0,2175.0,47,352,55,4
82,female,6210.0,1785.0,61,277,20,6
62,female,6210.0,2300.0,132,285,46,3
87,female,1825.0,1615.0,44,363,20,3
52,male,5635.0,2225.0,99,395,29,5
56,female,8920.0,2525.0,169,347,70,1
49,other,3025.0,1670.0,176,218,32,4
19,male,4815.0,2685.0,220,428,20,5
57,female,6535.0,1435.0,58,270,20,2
53,female,5035.0,2225.0,56,242,107,0
53,other,4820.0,2130.0,101,331,68,0
41,male,5645.0,2400.0,220,241,43,3
35,male,3025.0,2305.0,195,309,20,5
66,male,6515.0,1640.0,53,204,37,2
38,female,3515.0,1630.0,129,256,29,2
79,female,5015.0,2095.0,195,358,20,3
82,other,2545.0,2370.0,177,228,96,2
77,male,1045.0,2150.0,34,382,37,5
44,male,1030.0,2395.0,56,172,176,1
44,male,4825.0,2510.0,80,502,30,3
73,female,1035.0,1515.0,57,145,69,3
33,female,5045.0,2595.0,165,539,20,5
58,male,3515.0,1970.0,87,146,103,2
20,female,5045.0,2435.0,165,375,25,1
74,male,5610.0,2645.0,164,474,20,3
46,female,4820.0,1770.0,144,104,88,1
86,female,5015.0,1590.0,185,276,20,3
63,male,5045.0,2220.0,30,452,20,2
35,male,1815.0,2235.0,151,322,20,7
77,female,1825.0,1405.0,82,297,53,1
53,male,9730.0,2180.0,76,318,95,3
70,female,4820.0,1715.0,30,196,91,1
87,male,1035.0,2550.0,90,506,20,6
39,female,6535.0,1455.0,35,266,20,4
37,male,9735.0,2145.0,57,222,110,2
78,male,9730.0,2270.0,220,279,41,4
26,female,1825.0,2440.0,220,372,20,4
46,male,3550.0,2395.0,114,345,48,5
42,male,3040.0,2175.0,151,242,83,1
75,male,3025.0,1775.0,134,208,23,4
42,female,4810.0,2310.0,81,426,20,1
46,female,3510.0,2000.0,119,135,87,4
42,female,8910.0,1655.0,46,363,20,5
24,female,5020.0,2860.0,220,323,27,5
47,male,5610.0,2770.0,39,575,20,3
71,female,5630.0,2050.0,150,299,27,3
59,male,3025.0,1890.0,30,372,83,2
82,female,2545.0,2600.0,105,303,179,2
74,female,2515.0,1505.0,30,211,53,6
53,female,5645.0,1645.0,186,80,57,4
32,male,3025.0,2130.0,84,373,20,1
74,female,3530.0,1740.0,74,94,116,1
61,other,1825.0,1975.0,196,221,20,3
72,male,8925.0,2330.0,196,283,31,4
38,male,5645.0,2420.0,80,473,20,2
54,female,5035.0,2275.0,116,329,37,3
77,other,5010.0,1960.0,56,155,121,0
19,female,3510.0,2235.0,30,179,138,4
83,male,3510.0,2435.0,123,256,106,1
75,female,6225.0,2075.0,200,265,20,5
28,male,5020.0,2785.0,86,571,20,8
25,male,5620.0,2720.0,143,485,44,6
36,male,8910.0,2180.0,220,82,55,1
30,male,9710.0,2800.0,149,403,33,1
64,female,1035.0,2425.0,220,348,26,6
73,female,1035.0,2190.0,184,263,44,8
38,male,3515.0,2370.0,147,454,24,2
38,male,1030.0,2215.0,220,95,67,6
80,female,3540.0,1595.0,32,379,20,6
42,male,3510.0,2290.0,160,129,104,2
61,male,6535.0,1965.0,136,257,20,1
60,female,4815.0,1970.0,136,100,103,1
27,male,5645.0,2535.0,213,216,55,2
77,other,3530.0,1660.0,109,123,126,3
25,male,6215.0,2110.0,188,346,20,1
80,female,8925.0,2335.0,85,391,37,6
33,male,3540.0,2430.0,30,478,29,3
25,female,8910.0,2230.0,69,408,45,2
85,female,6210.0,1875.0,162,304,30,6
48,male,1045.0,1845.0,30,330,40,2
70,male,3025.0,2190.0,99,410,20,5
28,female,1030.0,2110.0,54,341,96,5
75,female,3515.0,2015.0,139,343,20,2
63,female,5615.0,2300.0,220,253,55,3
82,female,8925.0,2295.0,220,264,20,10
57,male,3540.0,2210.0,31,464,38,4
46,female,5010.0,2205.0,30,309,93,5
72,male,6220.0,1725.0,30,336,43,3
51,female,3515.0,2350.0,30,289,93,5
42,female,4810.0,2255.0,55,441,20,4
23,female,8925.0,2170.0,66,374,26,4
39,male,6220.0,2150.0,175,221,72,3
69,male,8910.0,2135.0,188,247,39,2
69,female,1825.0,1865.0,163,221,28,9
89,male,4815.0,1550.0,30,310,52,2
72,other,1815.0,2020.0,37,401,20,2
68,male,9730.0,1970.0,104,304,67,4
41,female,3025.0,1685.0,220,165,31,1
83,female,5630.0,2250.0,130,361,49,1
61,female,1035.0,2215.0,124,281,62,5
64,male,1035.0,2515.0,159,333,64,6
69,female,4815.0,2150.0,149,378,25,3
49,female,5620.0,2135.0,144,321,25,5
48,male,3025.0,2100.0,87,398,20,2
64,female,4820.0,1825.0,169,128,89,1
46,female,5010.0,1770.0,84,237,49,1
64,male,4810.0,2040.0,136,179,68,5
84,female,3535.0,1785.0,76,206,62,4
28,other,5620.0,2165.0,139,278,53,2
85,male,9710.0,1930.0,186,194,62,1
39,male,6220.0,2445.0,220,288,52,4
42,male,3515.0,1850.0,49,317,36,2
53,female,8925.0,2010.0,81,242,93,6
54,female,9735.0,2220.0,34,195,139,0
66,male,3025.0,1535.0,148,222,31,8
89,male,3515.0,1930.0,65,307,42,3
55,female,1030.0,1905.0,30,401,43,0
32,female,5620.0,2600.0,206,475,20,4
61,male,3535.0,2570.0,90,365,86,1
72,male,4825.0,2135.0,36,380,58,2
81,female,6225.0,1640.0,166,133,43,6
41,male,6215.0,2370.0,54,249,106,1
36,female,2015.0,2155.0,71,358,20,3
35,male,5615.0,2145.0,220,260,20,2
41,other,8910.0,1650.0,37,257,94,1
56,male,3035.0,2020.0,43,377,25,4
30,male,1045.0,2530.0,94,364,90,0
21,female,2015.0,2050.0,30,406,23,7
28,female,5025.0,1880.0,38,416,20,3
79,female,4820.0,1290.0,30,178,50,2
80,male,4825.0,2295.0,220,280,41,2
82,male,9710.0,2160.0,105,251,69,3
42,male,9730.0,1850.0,76,366,27,3
39,female,6535.0,1455.0,87,183,38,0
58,female,3540.0,1765.0,170,237,20,6
58,male,3535.0,2270.0,136,216,92,2
51,male,6220.0,2550.0,220,323,29,5
80,male,9735.0,2055.0,88,155,124,3
79,female,4825.0,1820.0,49,294,69,6
86,male,6210.0,2070.0,220,222,20,4
63,male,3025.0,2145.0,43,347,54,6
82,female,8910.0,1845.0,76,184,57,2
51,female,3515.0,1885.0,188,90,85,6
73,female,5630.0,1895.0,30,254,98,2
77,female,3535.0,1915.0,30,383,71,2
78,female,5020.0,1775.0,54,228,72,0
84,female,4825.0,2070.0,195,218,39,4
35,other,6515.0,2145.0,118,358,20,2
26,female,5645.0,2270.0,136,285,75,2
29,male,1030.0,1410.0,102,246,41,4
77,female,3535.0,1840.0,164,225,30,4
54,female,5035.0,1635.0,30,225,56,1
23,other,5630.0,2320.0,220,157,32,2
58,female,5610.0,1910.0,220,208,39,7
72,male,2015.0,1945.0,41,203,100,3
88,female,2515.0,1725.0,74,214,75,6
41,male,9710.0,2280.0,100,303,97,6
66,female,9730.0,2185.0,220,236,37,2
71,female,5020.0,1885.0,190,216,20,3
30,female,3025.0,2300.0,220,254,56,3
85,female,3035.0,1890.0,56,356,27,4
57,male,3025.0,1570.0,132,186,23,8
71,female,6215.0,1645.0,128,204,29,1
87,male,3515.0,2085.0,65,242,107,4
38,other,6515.0,1715.0,115,195,52,3
53,female,8920.0,2530.0,122,380,86,3
59,male,1030.0,2655.0,200,343,31,2
30,female,3035.0,2485.0,151,490,20,0
39,female,6535.0,1535.0,188,261,21,2
54,female,6210.0,1990.0,101,120,106,4
60,male,1825.0,1985.0,220,202,20,1
23,male,5645.0,2255.0,220,211,53,1
78,female,5645.0,1750.0,119,241,55,6
57,male,4815.0,2380.0,30,422,26,4
80,male,9710.0,1990.0,220,131,67,2
62,male,3510.0,2060.0,166,209,80,3
71,female,5035.0,1920.0,97,249,68,0
69,male,9730.0,2795.0,220,216,69,3
26,female,1030.0,2110.0,88,225,128,1
31,female,8910.0,2170.0,125,414,20,3
55,male,5630.0,2295.0,127,223,79,1
26,male,3035.0,2525.0,159,224,109,2
89,male,2545.0,2525.0,172,439,49,6
43,female,3040.0,1770.0,113,199,57,4
76,male,3515.0,2180.0,91,443,21,7
37,male,5620.0,1845.0,35,257,59,5
89,male,8925.0,2040.0,90,255,49,6
19,female,5015.0,2585.0,106,329,20,3
64,female,3530.0,2425.0,36,428,76,4
47,male,3515.0,2225.0,55,272,102,7
38,male,5045.0,2705.0,220,420,58,2
34,male,5025.0,2225.0,117,186,137,3
69,male,8910.0,1800.0,159,236,20,4
47,male,5025.0,1950.0,65,422,20,4
61,female,1030.0,1860.0,174,217,53,6
47,female,5635.0,2090.0,135,391,20,2
20,male,1815.0,2260.0,123,362,37,3
27,female,1035.0,2235.0,220,287,52,4
